_id,topic,weight
6162aa1fe1b7f5c73e6fe541,2, 0.45400944
6162aa1fe1b7f5c73e6fe541,6, 0.038050376
6162aa1fe1b7f5c73e6fe541,12, 0.4061763
6162aa1fe1b7f5c73e6fe542,0, 0.15212382
6162aa1fe1b7f5c73e6fe542,1, 0.115628555
6162aa1fe1b7f5c73e6fe542,6, 0.044152625
6162aa1fe1b7f5c73e6fe542,10, 0.2611399
6162aa1fe1b7f5c73e6fe542,11, 0.18050157
6162aa1fe1b7f5c73e6fe542,16, 0.22046958
6162aa1fe1b7f5c73e6fe543,8, 0.36416796
6162aa1fe1b7f5c73e6fe543,9, 0.3291356
6162aa1fe1b7f5c73e6fe543,21, 0.27690592
6162aa1fe1b7f5c73e6fe544,5, 0.35448277
6162aa1fe1b7f5c73e6fe544,6, 0.045723103
6162aa1fe1b7f5c73e6fe544,8, 0.31210962
6162aa1fe1b7f5c73e6fe544,16, 0.25210512
6162aa1fe1b7f5c73e6fe545,5, 0.25283688
6162aa1fe1b7f5c73e6fe545,6, 0.032673907
6162aa1fe1b7f5c73e6fe545,8, 0.18036744
6162aa1fe1b7f5c73e6fe545,15, 0.41228667
6162aa1fe1b7f5c73e6fe545,16, 0.093207724
6162aa1fe1b7f5c73e6fe546,0, 0.39266393
6162aa1fe1b7f5c73e6fe546,6, 0.04783997
6162aa1fe1b7f5c73e6fe546,10, 0.10676818
6162aa1fe1b7f5c73e6fe546,12, 0.4212502
6162aa1fe1b7f5c73e6fe547,0, 0.3262042
6162aa1fe1b7f5c73e6fe547,7, 0.6444631
6162aa1fe1b7f5c73e6fe548,0, 0.13075066
6162aa1fe1b7f5c73e6fe548,6, 0.037625086
6162aa1fe1b7f5c73e6fe548,11, 0.7238728
6162aa1fe1b7f5c73e6fe548,16, 0.0829535
6162aa1fe1b7f5c73e6fe549,0, 0.13273938
6162aa1fe1b7f5c73e6fe549,8, 0.20031829
6162aa1fe1b7f5c73e6fe549,16, 0.37923554
6162aa1fe1b7f5c73e6fe549,18, 0.060054183
6162aa1fe1b7f5c73e6fe549,21, 0.19544044
6162aa1fe1b7f5c73e6fe54a,0, 0.34976697
6162aa1fe1b7f5c73e6fe54a,6, 0.25179982
6162aa1fe1b7f5c73e6fe54a,8, 0.07890031
6162aa1fe1b7f5c73e6fe54a,10, 0.29473272
6162aa1fe1b7f5c73e6fe54b,6, 0.13319662
6162aa1fe1b7f5c73e6fe54b,8, 0.55517757
6162aa1fe1b7f5c73e6fe54b,15, 0.07621536
6162aa1fe1b7f5c73e6fe54b,20, 0.2051002
6162aa1fe1b7f5c73e6fe54c,0, 0.24806117
6162aa1fe1b7f5c73e6fe54c,6, 0.038144786
6162aa1fe1b7f5c73e6fe54c,10, 0.09296683
6162aa1fe1b7f5c73e6fe54c,12, 0.55672103
6162aa1fe1b7f5c73e6fe54c,15, 0.03916528
6162aa1fe1b7f5c73e6fe54d,2, 0.5831734
6162aa1fe1b7f5c73e6fe54d,17, 0.38044587
6162aa1fe1b7f5c73e6fe54e,10, 0.101690315
6162aa1fe1b7f5c73e6fe54e,12, 0.8200896
6162aa1fe1b7f5c73e6fe54e,18, 0.048430946
6162aa1fe1b7f5c73e6fe54f,8, 0.46108
6162aa1fe1b7f5c73e6fe54f,12, 0.5064433
6162aa1fe1b7f5c73e6fe550,1, 0.21714434
6162aa1fe1b7f5c73e6fe550,6, 0.04575054
6162aa1fe1b7f5c73e6fe550,12, 0.7051047
6162aa1fe1b7f5c73e6fe551,8, 0.27341694
6162aa1fe1b7f5c73e6fe551,12, 0.11823388
6162aa1fe1b7f5c73e6fe551,16, 0.22206676
6162aa1fe1b7f5c73e6fe551,17, 0.3570427
6162aa1fe1b7f5c73e6fe552,0, 0.32847294
6162aa1fe1b7f5c73e6fe552,10, 0.06567116
6162aa1fe1b7f5c73e6fe552,12, 0.48186004
6162aa1fe1b7f5c73e6fe552,14, 0.050833706
6162aa1fe1b7f5c73e6fe552,18, 0.044529587
6162aa1fe1b7f5c73e6fe553,6, 0.05112085
6162aa1fe1b7f5c73e6fe553,8, 0.1506057
6162aa1fe1b7f5c73e6fe553,12, 0.53398705
6162aa1fe1b7f5c73e6fe553,20, 0.22336447
6162aa1fe1b7f5c73e6fe554,0, 0.27906403
6162aa1fe1b7f5c73e6fe554,5, 0.14584711
6162aa1fe1b7f5c73e6fe554,7, 0.19509612
6162aa1fe1b7f5c73e6fe554,17, 0.35177147
6162aa1fe1b7f5c73e6fe555,8, 0.07263158
6162aa1fe1b7f5c73e6fe555,11, 0.44113183
6162aa1fe1b7f5c73e6fe555,13, 0.16632205
6162aa1fe1b7f5c73e6fe555,16, 0.29351488
6162aa1fe1b7f5c73e6fe556,6, 0.0718825
6162aa1fe1b7f5c73e6fe556,8, 0.2835838
6162aa1fe1b7f5c73e6fe556,12, 0.30250013
6162aa1fe1b7f5c73e6fe556,16, 0.296565
6162aa1fe1b7f5c73e6fe557,8, 0.17482378
6162aa1fe1b7f5c73e6fe557,12, 0.365342
6162aa1fe1b7f5c73e6fe557,19, 0.42527533
6162aa1fe1b7f5c73e6fe558,0, 0.20846286
6162aa1fe1b7f5c73e6fe558,10, 0.055301033
6162aa1fe1b7f5c73e6fe558,12, 0.38572606
6162aa1fe1b7f5c73e6fe558,15, 0.21967506
6162aa1fe1b7f5c73e6fe558,17, 0.057286754
6162aa1fe1b7f5c73e6fe558,18, 0.049292937
6162aa1fe1b7f5c73e6fe559,2, 0.42795512
6162aa1fe1b7f5c73e6fe559,6, 0.09668492
6162aa1fe1b7f5c73e6fe559,9, 0.18374668
6162aa1fe1b7f5c73e6fe559,16, 0.25263062
6162aa1fe1b7f5c73e6fe55a,0, 0.28563645
6162aa1fe1b7f5c73e6fe55a,6, 0.078904726
6162aa1fe1b7f5c73e6fe55a,8, 0.19414128
6162aa1fe1b7f5c73e6fe55a,9, 0.05311522
6162aa1fe1b7f5c73e6fe55a,15, 0.35306573
6162aa1fe1b7f5c73e6fe55b,0, 0.21128893
6162aa1fe1b7f5c73e6fe55b,6, 0.042453907
6162aa1fe1b7f5c73e6fe55b,10, 0.06253155
6162aa1fe1b7f5c73e6fe55b,12, 0.65449446
6162aa1fe1b7f5c73e6fe55c,2, 0.12958363
6162aa1fe1b7f5c73e6fe55c,11, 0.44602957
6162aa1fe1b7f5c73e6fe55c,13, 0.18911782
6162aa1fe1b7f5c73e6fe55c,16, 0.20798916
6162aa1fe1b7f5c73e6fe55d,8, 0.40148425
6162aa1fe1b7f5c73e6fe55d,12, 0.36984545
6162aa1fe1b7f5c73e6fe55d,14, 0.18319966
6162aa1fe1b7f5c73e6fe55e,7, 0.3139019
6162aa1fe1b7f5c73e6fe55e,8, 0.22518426
6162aa1fe1b7f5c73e6fe55e,12, 0.09868744
6162aa1fe1b7f5c73e6fe55e,14, 0.041898035
6162aa1fe1b7f5c73e6fe55e,15, 0.29690668
6162aa1fe1b7f5c73e6fe55f,0, 0.7491251
6162aa1fe1b7f5c73e6fe55f,6, 0.061232146
6162aa1fe1b7f5c73e6fe55f,8, 0.15764481
6162aa1fe1b7f5c73e6fe560,0, 0.47624546
6162aa1fe1b7f5c73e6fe560,6, 0.044580244
6162aa1fe1b7f5c73e6fe560,8, 0.1931545
6162aa1fe1b7f5c73e6fe560,9, 0.2504317
6162aa1fe1b7f5c73e6fe561,0, 0.40650547
6162aa1fe1b7f5c73e6fe561,6, 0.2727125
6162aa1fe1b7f5c73e6fe561,8, 0.1478193
6162aa1fe1b7f5c73e6fe561,15, 0.14265051
6162aa1fe1b7f5c73e6fe562,5, 0.18882412
6162aa1fe1b7f5c73e6fe562,7, 0.28227141
6162aa1fe1b7f5c73e6fe562,12, 0.49691054
6162aa1fe1b7f5c73e6fe563,0, 0.15783104
6162aa1fe1b7f5c73e6fe563,4, 0.208584
6162aa1fe1b7f5c73e6fe563,5, 0.13417567
6162aa1fe1b7f5c73e6fe563,19, 0.4701785
6162aa1fe1b7f5c73e6fe564,8, 0.10423735
6162aa1fe1b7f5c73e6fe564,12, 0.6832094
6162aa1fe1b7f5c73e6fe564,15, 0.14517795
6162aa1fe1b7f5c73e6fe564,18, 0.038139205
6162aa1fe1b7f5c73e6fe565,2, 0.5417457
6162aa1fe1b7f5c73e6fe565,7, 0.3200021
6162aa1fe1b7f5c73e6fe565,12, 0.10069259
6162aa1fe1b7f5c73e6fe566,0, 0.30435666
6162aa1fe1b7f5c73e6fe566,10, 0.056760643
6162aa1fe1b7f5c73e6fe566,12, 0.5119632
6162aa1fe1b7f5c73e6fe566,17, 0.057948492
6162aa1fe1b7f5c73e6fe566,18, 0.042313684
6162aa1fe1b7f5c73e6fe567,7, 0.25612515
6162aa1fe1b7f5c73e6fe567,10, 0.3426708
6162aa1fe1b7f5c73e6fe567,11, 0.26700354
6162aa1fe1b7f5c73e6fe567,16, 0.1059822
6162aa1fe1b7f5c73e6fe568,0, 0.32472306
6162aa1fe1b7f5c73e6fe568,6, 0.03358071
6162aa1fe1b7f5c73e6fe568,9, 0.03835556
6162aa1fe1b7f5c73e6fe568,10, 0.12267506
6162aa1fe1b7f5c73e6fe568,11, 0.3335927
6162aa1fe1b7f5c73e6fe568,19, 0.122823946
6162aa1fe1b7f5c73e6fe569,0, 0.31973734
6162aa1fe1b7f5c73e6fe569,6, 0.095476195
6162aa1fe1b7f5c73e6fe569,10, 0.18391265
6162aa1fe1b7f5c73e6fe569,12, 0.37056485
6162aa1fe1b7f5c73e6fe56a,7, 0.2852502
6162aa1fe1b7f5c73e6fe56a,8, 0.16636369
6162aa1fe1b7f5c73e6fe56a,12, 0.27695048
6162aa1fe1b7f5c73e6fe56a,16, 0.23995839
6162aa1fe1b7f5c73e6fe56b,0, 0.33020326
6162aa1fe1b7f5c73e6fe56b,4, 0.29396173
6162aa1fe1b7f5c73e6fe56b,6, 0.040196367
6162aa1fe1b7f5c73e6fe56b,8, 0.24359056
6162aa1fe1b7f5c73e6fe56b,9, 0.055238288
6162aa1fe1b7f5c73e6fe56c,8, 0.12710844
6162aa1fe1b7f5c73e6fe56c,12, 0.8020523
6162aa1fe1b7f5c73e6fe56c,18, 0.037606362
6162aa1fe1b7f5c73e6fe56d,6, 0.03580107
6162aa1fe1b7f5c73e6fe56d,8, 0.2867222
6162aa1fe1b7f5c73e6fe56d,17, 0.641481
6162aa1fe1b7f5c73e6fe56e,0, 0.28205743
6162aa1fe1b7f5c73e6fe56e,6, 0.041708477
6162aa1fe1b7f5c73e6fe56e,11, 0.6416805
6162aa1fe1b7f5c73e6fe56f,8, 0.7907768
6162aa1fe1b7f5c73e6fe56f,17, 0.048826825
6162aa1fe1b7f5c73e6fe56f,18, 0.12840518
6162aa1fe1b7f5c73e6fe570,8, 0.20859897
6162aa1fe1b7f5c73e6fe570,12, 0.28942928
6162aa1fe1b7f5c73e6fe570,13, 0.16699822
6162aa1fe1b7f5c73e6fe570,16, 0.16929527
6162aa1fe1b7f5c73e6fe570,20, 0.13594835
6162aa1fe1b7f5c73e6fe571,0, 0.347236
6162aa1fe1b7f5c73e6fe571,6, 0.0371939
6162aa1fe1b7f5c73e6fe571,10, 0.05597911
6162aa1fe1b7f5c73e6fe571,12, 0.53230757
6162aa1fe1b7f5c73e6fe572,0, 0.52629274
6162aa1fe1b7f5c73e6fe572,8, 0.32062706
6162aa1fe1b7f5c73e6fe572,18, 0.107611015
6162aa1fe1b7f5c73e6fe573,0, 0.40048587
6162aa1fe1b7f5c73e6fe573,6, 0.39915296
6162aa1fe1b7f5c73e6fe573,8, 0.169509
6162aa1fe1b7f5c73e6fe574,2, 0.15262586
6162aa1fe1b7f5c73e6fe574,16, 0.044408306
6162aa1fe1b7f5c73e6fe574,17, 0.4036322
6162aa1fe1b7f5c73e6fe574,19, 0.36658388
6162aa1fe1b7f5c73e6fe575,0, 0.20519803
6162aa1fe1b7f5c73e6fe575,1, 0.46741927
6162aa1fe1b7f5c73e6fe575,12, 0.110023804
6162aa1fe1b7f5c73e6fe575,18, 0.18704431
6162aa1fe1b7f5c73e6fe576,4, 0.11906985
6162aa1fe1b7f5c73e6fe576,8, 0.22032616
6162aa1fe1b7f5c73e6fe576,13, 0.37444767
6162aa1fe1b7f5c73e6fe576,16, 0.2534187
6162aa1fe1b7f5c73e6fe577,8, 0.41500252
6162aa1fe1b7f5c73e6fe577,12, 0.25699854
6162aa1fe1b7f5c73e6fe577,15, 0.29200074
6162aa1fe1b7f5c73e6fe578,5, 0.20020844
6162aa1fe1b7f5c73e6fe578,8, 0.17154357
6162aa1fe1b7f5c73e6fe578,13, 0.46224916
6162aa1fe1b7f5c73e6fe578,16, 0.136772
6162aa1fe1b7f5c73e6fe579,1, 0.13951544
6162aa1fe1b7f5c73e6fe579,6, 0.038267076
6162aa1fe1b7f5c73e6fe579,12, 0.33931375
6162aa1fe1b7f5c73e6fe579,17, 0.45809868
6162aa1fe1b7f5c73e6fe57a,2, 0.11054547
6162aa1fe1b7f5c73e6fe57a,7, 0.23508056
6162aa1fe1b7f5c73e6fe57a,9, 0.36575517
6162aa1fe1b7f5c73e6fe57a,12, 0.2593822
6162aa1fe1b7f5c73e6fe57b,2, 0.40842786
6162aa1fe1b7f5c73e6fe57b,7, 0.15227312
6162aa1fe1b7f5c73e6fe57b,12, 0.40330198
6162aa1fe1b7f5c73e6fe57c,2, 0.31051156
6162aa1fe1b7f5c73e6fe57c,8, 0.4067376
6162aa1fe1b7f5c73e6fe57c,16, 0.17253359
6162aa1fe1b7f5c73e6fe57c,21, 0.06926912
6162aa1fe1b7f5c73e6fe57d,8, 0.37561727
6162aa1fe1b7f5c73e6fe57d,16, 0.17961821
6162aa1fe1b7f5c73e6fe57d,19, 0.40720016
6162aa1fe1b7f5c73e6fe57e,8, 0.40410686
6162aa1fe1b7f5c73e6fe57e,12, 0.26495242
6162aa1fe1b7f5c73e6fe57e,19, 0.2977016
6162aa1fe1b7f5c73e6fe57f,0, 0.44378492
6162aa1fe1b7f5c73e6fe57f,8, 0.31638655
6162aa1fe1b7f5c73e6fe57f,12, 0.21103029
6162aa1fe1b7f5c73e6fe580,2, 0.9646368
6162aa1fe1b7f5c73e6fe581,8, 0.542678
6162aa1fe1b7f5c73e6fe581,15, 0.32432503
6162aa1fe1b7f5c73e6fe581,16, 0.09977111
6162aa1fe1b7f5c73e6fe582,8, 0.10838717
6162aa1fe1b7f5c73e6fe582,10, 0.24125445
6162aa1fe1b7f5c73e6fe582,12, 0.5565428
6162aa1fe1b7f5c73e6fe582,18, 0.06458841
6162aa1fe1b7f5c73e6fe583,6, 0.14589128
6162aa1fe1b7f5c73e6fe583,8, 0.3073592
6162aa1fe1b7f5c73e6fe583,15, 0.3116005
6162aa1fe1b7f5c73e6fe583,16, 0.19617821
6162aa1fe1b7f5c73e6fe584,7, 0.38530213
6162aa1fe1b7f5c73e6fe584,16, 0.13693266
6162aa1fe1b7f5c73e6fe584,19, 0.44320464
6162aa1fe1b7f5c73e6fe585,0, 0.10056278
6162aa1fe1b7f5c73e6fe585,6, 0.32850853
6162aa1fe1b7f5c73e6fe585,8, 0.36264
6162aa1fe1b7f5c73e6fe585,16, 0.17555445
6162aa1fe1b7f5c73e6fe586,11, 0.7170545
6162aa1fe1b7f5c73e6fe586,16, 0.12741545
6162aa1fe1b7f5c73e6fe586,18, 0.11439275
6162aa1fe1b7f5c73e6fe587,7, 0.7673613
6162aa1fe1b7f5c73e6fe587,10, 0.18717703
6162aa1fe1b7f5c73e6fe588,0, 0.25465533
6162aa1fe1b7f5c73e6fe588,5, 0.051926043
6162aa1fe1b7f5c73e6fe588,6, 0.20299107
6162aa1fe1b7f5c73e6fe588,15, 0.27974328
6162aa1fe1b7f5c73e6fe588,16, 0.18491286
6162aa1fe1b7f5c73e6fe589,7, 0.22606929
6162aa1fe1b7f5c73e6fe589,10, 0.34266186
6162aa1fe1b7f5c73e6fe589,12, 0.29383093
6162aa1fe1b7f5c73e6fe589,14, 0.105961174
6162aa1fe1b7f5c73e6fe58a,0, 0.15743369
6162aa1fe1b7f5c73e6fe58a,8, 0.11611642
6162aa1fe1b7f5c73e6fe58a,10, 0.08180575
6162aa1fe1b7f5c73e6fe58a,12, 0.49509236
6162aa1fe1b7f5c73e6fe58a,18, 0.11594586
6162aa1fe1b7f5c73e6fe58b,0, 0.71388584
6162aa1fe1b7f5c73e6fe58b,6, 0.047315758
6162aa1fe1b7f5c73e6fe58b,8, 0.20424171
6162aa1fe1b7f5c73e6fe58c,0, 0.25154117
6162aa1fe1b7f5c73e6fe58c,5, 0.17188543
6162aa1fe1b7f5c73e6fe58c,6, 0.046001747
6162aa1fe1b7f5c73e6fe58c,12, 0.5013431
6162aa1fe1b7f5c73e6fe58d,0, 0.24796622
6162aa1fe1b7f5c73e6fe58d,6, 0.0682772
6162aa1fe1b7f5c73e6fe58d,10, 0.047018822
6162aa1fe1b7f5c73e6fe58d,12, 0.06366199
6162aa1fe1b7f5c73e6fe58d,16, 0.54964685
6162aa1fe1b7f5c73e6fe58e,0, 0.21030039
6162aa1fe1b7f5c73e6fe58e,7, 0.49306706
6162aa1fe1b7f5c73e6fe58e,16, 0.11806502
6162aa1fe1b7f5c73e6fe58e,21, 0.1458199
6162aa1fe1b7f5c73e6fe58f,7, 0.32058394
6162aa1fe1b7f5c73e6fe58f,16, 0.14602566
6162aa1fe1b7f5c73e6fe58f,19, 0.5035967
6162aa1fe1b7f5c73e6fe590,5, 0.18791199
6162aa1fe1b7f5c73e6fe590,6, 0.032660775
6162aa1fe1b7f5c73e6fe590,10, 0.18260664
6162aa1fe1b7f5c73e6fe590,12, 0.5276972
6162aa1fe1b7f5c73e6fe590,13, 0.04570219
6162aa1fe1b7f5c73e6fe591,2, 0.168494
6162aa1fe1b7f5c73e6fe591,16, 0.40869215
6162aa1fe1b7f5c73e6fe591,19, 0.39080396
6162aa1fe1b7f5c73e6fe592,8, 0.12081159
6162aa1fe1b7f5c73e6fe592,16, 0.13570404
6162aa1fe1b7f5c73e6fe592,19, 0.7146855
6162aa1fe1b7f5c73e6fe593,6, 0.04969507
6162aa1fe1b7f5c73e6fe593,10, 0.26876375
6162aa1fe1b7f5c73e6fe593,12, 0.6455415
6162aa1fe1b7f5c73e6fe594,4, 0.4028876
6162aa1fe1b7f5c73e6fe594,6, 0.1156195
6162aa1fe1b7f5c73e6fe594,8, 0.09283492
6162aa1fe1b7f5c73e6fe594,11, 0.35455903
6162aa1fe1b7f5c73e6fe595,0, 0.2328771
6162aa1fe1b7f5c73e6fe595,5, 0.13929269
6162aa1fe1b7f5c73e6fe595,6, 0.04415005
6162aa1fe1b7f5c73e6fe595,12, 0.5544508
6162aa1fe1b7f5c73e6fe596,6, 0.0420037
6162aa1fe1b7f5c73e6fe596,8, 0.29979187
6162aa1fe1b7f5c73e6fe596,9, 0.32088175
6162aa1fe1b7f5c73e6fe596,21, 0.31004077
6162aa1fe1b7f5c73e6fe597,2, 0.36086228
6162aa1fe1b7f5c73e6fe597,10, 0.27512524
6162aa1fe1b7f5c73e6fe597,16, 0.13350213
6162aa1fe1b7f5c73e6fe597,19, 0.20019762
6162aa1fe1b7f5c73e6fe598,0, 0.52703243
6162aa1fe1b7f5c73e6fe598,1, 0.2824111
6162aa1fe1b7f5c73e6fe598,7, 0.16175784
6162aa1fe1b7f5c73e6fe599,0, 0.695657
6162aa1fe1b7f5c73e6fe599,6, 0.0456952
6162aa1fe1b7f5c73e6fe599,8, 0.21937802
6162aa1fe1b7f5c73e6fe59a,0, 0.23636717
6162aa1fe1b7f5c73e6fe59a,1, 0.19138426
6162aa1fe1b7f5c73e6fe59a,12, 0.28213096
6162aa1fe1b7f5c73e6fe59a,17, 0.16864716
6162aa1fe1b7f5c73e6fe59a,18, 0.0948132
6162aa1fe1b7f5c73e6fe59b,7, 0.6746466
6162aa1fe1b7f5c73e6fe59b,12, 0.28897697
6162aa1fe1b7f5c73e6fe59c,0, 0.29928213
6162aa1fe1b7f5c73e6fe59c,8, 0.35346344
6162aa1fe1b7f5c73e6fe59c,13, 0.3174684
6162aa1fe1b7f5c73e6fe59d,1, 0.20493808
6162aa1fe1b7f5c73e6fe59d,2, 0.49660304
6162aa1fe1b7f5c73e6fe59d,18, 0.25046375
6162aa1fe1b7f5c73e6fe59e,2, 0.38131317
6162aa1fe1b7f5c73e6fe59e,13, 0.07131354
6162aa1fe1b7f5c73e6fe59e,15, 0.07847414
6162aa1fe1b7f5c73e6fe59e,16, 0.04395455
6162aa1fe1b7f5c73e6fe59e,17, 0.24486989
6162aa1fe1b7f5c73e6fe59e,21, 0.15408435
6162aa1fe1b7f5c73e6fe59f,5, 0.16599812
6162aa1fe1b7f5c73e6fe59f,6, 0.058458846
6162aa1fe1b7f5c73e6fe59f,12, 0.521618
6162aa1fe1b7f5c73e6fe59f,17, 0.21671703
6162aa1fe1b7f5c73e6fe5a0,6, 0.041304078
6162aa1fe1b7f5c73e6fe5a0,8, 0.3076737
6162aa1fe1b7f5c73e6fe5a0,15, 0.49497056
6162aa1fe1b7f5c73e6fe5a0,16, 0.123315595
6162aa1fe1b7f5c73e6fe5a1,8, 0.10845302
6162aa1fe1b7f5c73e6fe5a1,12, 0.81355166
6162aa1fe1b7f5c73e6fe5a1,18, 0.045993503
6162aa1fe1b7f5c73e6fe5a2,2, 0.39001814
6162aa1fe1b7f5c73e6fe5a2,12, 0.31578618
6162aa1fe1b7f5c73e6fe5a2,19, 0.25819212
6162aa1fe1b7f5c73e6fe5a3,0, 0.22089605
6162aa1fe1b7f5c73e6fe5a3,6, 0.045127273
6162aa1fe1b7f5c73e6fe5a3,8, 0.21103543
6162aa1fe1b7f5c73e6fe5a3,15, 0.3977736
6162aa1fe1b7f5c73e6fe5a3,16, 0.09003174
6162aa1fe1b7f5c73e6fe5a4,8, 0.2404543
6162aa1fe1b7f5c73e6fe5a4,12, 0.6731775
6162aa1fe1b7f5c73e6fe5a4,18, 0.043169957
6162aa1fe1b7f5c73e6fe5a5,6, 0.0410603
6162aa1fe1b7f5c73e6fe5a5,8, 0.108329795
6162aa1fe1b7f5c73e6fe5a5,12, 0.42709678
6162aa1fe1b7f5c73e6fe5a5,21, 0.39528862
6162aa1fe1b7f5c73e6fe5a6,6, 0.03778437
6162aa1fe1b7f5c73e6fe5a6,8, 0.16410284
6162aa1fe1b7f5c73e6fe5a6,9, 0.07128092
6162aa1fe1b7f5c73e6fe5a6,12, 0.69759846
6162aa1fe1b7f5c73e6fe5a7,0, 0.27834404
6162aa1fe1b7f5c73e6fe5a7,5, 0.26213703
6162aa1fe1b7f5c73e6fe5a7,7, 0.27082306
6162aa1fe1b7f5c73e6fe5a7,12, 0.061089974
6162aa1fe1b7f5c73e6fe5a7,15, 0.10267132
6162aa1fe1b7f5c73e6fe5a8,10, 0.23568091
6162aa1fe1b7f5c73e6fe5a8,12, 0.6832332
6162aa1fe1b7f5c73e6fe5a8,18, 0.047857806
6162aa1fe1b7f5c73e6fe5a9,1, 0.29485247
6162aa1fe1b7f5c73e6fe5a9,12, 0.5955183
6162aa1fe1b7f5c73e6fe5a9,18, 0.07362955
6162aa1fe1b7f5c73e6fe5aa,0, 0.18033801
6162aa1fe1b7f5c73e6fe5aa,5, 0.15239078
6162aa1fe1b7f5c73e6fe5aa,7, 0.28850168
6162aa1fe1b7f5c73e6fe5aa,12, 0.10569153
6162aa1fe1b7f5c73e6fe5aa,14, 0.08668078
6162aa1fe1b7f5c73e6fe5aa,18, 0.16214666
6162aa1fe1b7f5c73e6fe5ab,2, 0.4991637
6162aa1fe1b7f5c73e6fe5ab,16, 0.22679123
6162aa1fe1b7f5c73e6fe5ab,21, 0.24318719
6162aa1fe1b7f5c73e6fe5ac,5, 0.14054742
6162aa1fe1b7f5c73e6fe5ac,6, 0.031219445
6162aa1fe1b7f5c73e6fe5ac,8, 0.2227439
6162aa1fe1b7f5c73e6fe5ac,12, 0.47868818
6162aa1fe1b7f5c73e6fe5ac,17, 0.10014545
6162aa1fe1b7f5c73e6fe5ad,8, 0.31134304
6162aa1fe1b7f5c73e6fe5ad,16, 0.27425927
6162aa1fe1b7f5c73e6fe5ad,18, 0.2080866
6162aa1fe1b7f5c73e6fe5ad,21, 0.18224263
6162aa1fe1b7f5c73e6fe5ae,0, 0.35288486
6162aa1fe1b7f5c73e6fe5ae,7, 0.31678787
6162aa1fe1b7f5c73e6fe5ae,9, 0.20625333
6162aa1fe1b7f5c73e6fe5ae,10, 0.09376401
6162aa1fe1b7f5c73e6fe5af,2, 0.58339155
6162aa1fe1b7f5c73e6fe5af,11, 0.38163215
6162aa1fe1b7f5c73e6fe5b0,2, 0.41033214
6162aa1fe1b7f5c73e6fe5b0,5, 0.26712936
6162aa1fe1b7f5c73e6fe5b0,6, 0.04634808
6162aa1fe1b7f5c73e6fe5b0,16, 0.17244095
6162aa1fe1b7f5c73e6fe5b0,21, 0.06693263
6162aa1fe1b7f5c73e6fe5b1,2, 0.6458566
6162aa1fe1b7f5c73e6fe5b1,6, 0.046756376
6162aa1fe1b7f5c73e6fe5b1,16, 0.27539277
6162aa1fe1b7f5c73e6fe5b2,6, 0.28138053
6162aa1fe1b7f5c73e6fe5b2,8, 0.2748784
6162aa1fe1b7f5c73e6fe5b2,13, 0.26079872
6162aa1fe1b7f5c73e6fe5b2,16, 0.14736006
6162aa1fe1b7f5c73e6fe5b3,0, 0.18880945
6162aa1fe1b7f5c73e6fe5b3,6, 0.16251649
6162aa1fe1b7f5c73e6fe5b3,8, 0.17244883
6162aa1fe1b7f5c73e6fe5b3,15, 0.30222237
6162aa1fe1b7f5c73e6fe5b3,17, 0.1442723
6162aa1fe1b7f5c73e6fe5b4,5, 0.26113063
6162aa1fe1b7f5c73e6fe5b4,6, 0.04155596
6162aa1fe1b7f5c73e6fe5b4,9, 0.14765596
6162aa1fe1b7f5c73e6fe5b4,12, 0.52325666
6162aa1fe1b7f5c73e6fe5b5,8, 0.2691826
6162aa1fe1b7f5c73e6fe5b5,9, 0.09662088
6162aa1fe1b7f5c73e6fe5b5,12, 0.31422886
6162aa1fe1b7f5c73e6fe5b5,13, 0.19390877
6162aa1fe1b7f5c73e6fe5b5,16, 0.098450854
6162aa1fe1b7f5c73e6fe5b6,0, 0.16598172
6162aa1fe1b7f5c73e6fe5b6,8, 0.58792937
6162aa1fe1b7f5c73e6fe5b6,18, 0.2100987
6162aa1fe1b7f5c73e6fe5b7,6, 0.043542396
6162aa1fe1b7f5c73e6fe5b7,10, 0.06284055
6162aa1fe1b7f5c73e6fe5b7,12, 0.8616181
6162aa1fe1b7f5c73e6fe5b8,0, 0.28218958
6162aa1fe1b7f5c73e6fe5b8,1, 0.25332567
6162aa1fe1b7f5c73e6fe5b8,6, 0.05915394
6162aa1fe1b7f5c73e6fe5b8,8, 0.36813015
6162aa1fe1b7f5c73e6fe5b9,6, 0.041040413
6162aa1fe1b7f5c73e6fe5b9,8, 0.10854216
6162aa1fe1b7f5c73e6fe5b9,12, 0.42693892
6162aa1fe1b7f5c73e6fe5b9,21, 0.395254
6162aa1fe1b7f5c73e6fe5ba,0, 0.3300728
6162aa1fe1b7f5c73e6fe5ba,7, 0.13612854
6162aa1fe1b7f5c73e6fe5ba,8, 0.2553514
6162aa1fe1b7f5c73e6fe5ba,12, 0.07044147
6162aa1fe1b7f5c73e6fe5ba,16, 0.18384913
6162aa1fe1b7f5c73e6fe5bb,0, 0.44143885
6162aa1fe1b7f5c73e6fe5bb,3, 0.1097338
6162aa1fe1b7f5c73e6fe5bb,6, 0.054462977
6162aa1fe1b7f5c73e6fe5bb,8, 0.3553929
6162aa1fe1b7f5c73e6fe5bc,0, 0.6553188
6162aa1fe1b7f5c73e6fe5bc,6, 0.09326762
6162aa1fe1b7f5c73e6fe5bc,8, 0.22056077
